 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1654529629838.27783203125,0.01550292968,0.59387207031,-0.8251953125,,,,,,,,
 1654529629852.46850585937,,,,,,4158,-11925,2079,0,
 1654529629892.56860351562,,,,,,4142,-11377,2071,0,
 1654529629918.08129882812,0.0166015625,0.59692382812,-0.83093261718,,,,,,,,
 1654529629933.00439453125,,,,,,4094,-10185,2047,0,
 1654529630009.9697265625,,,,,,4062,-8435,2031,0,
 1654529630022.63452148437,,,,,,4046,-6271,2023,0,
 1654529630054.09814453125,,,,,,3998,-3872,1999,0,
 1654529630079.36669921875,0.01696777343,0.59948730468,-0.81530761718,,,,,,,,
 1654529630094.62548828125,,,,,,4030,-1363,2015,0,
 1654529630134.75610351562,,,,,,4062,1029,2031,0,
 1654529630158.01049804687,0.01831054687,0.59643554687,-0.81274414062,,,,,,,,
 1654529630174.82568359375,,,,,,4094,3141,2047,0,
 1654529630214.89526367187,,,,,,4142,4852,2071,0,
 1654529630263.60131835937,,,,64,100,,,,
 1654529630266.8056640625,,,,,,,,,,64
 1654529630269.58276367187,0.02111816406,0.59399414062,-0.8115234375,,,,,,,,
 1654529630274.06884765625,,,,,,4174,6062,2087,0,
 1654529630296.13305664062,,,,,,4174,6696,2087,0,
 1654529630318.38037109375,0.02026367187,0.59692382812,-0.81213378906,,,,,,,,
 1654529630336.23315429687,,,,,,4182,6735,2091,0,
 1654529630376.94360351562,,,,,,4182,6220,2091,0,
 1654529630382.2841796875,,,,67,86,,,,
 1654529630398.1533203125,0.01989746093,0.60046386718,-0.81030273437,,,,,,,,
 1654529630417.07421875,,,,,,4206,5198,2103,0,
 1654529630456.625,,,,,,4206,3735,2103,0,
 1654529630478.29248046875,0.02075195312,0.59887695312,-0.81042480468,,,,,,,,
 1654529630497.21337890625,,,,,,4190,1904,2095,0,
 1654529630537.34399414062,,,,,,4190,-125,2095,0,
 1654529630558.3095703125,0.01391601562,0.59509277343,-0.81982421875,,,,,,,,
 1654529630577.90185546875,,,,,,4158,-2283,2079,0,
 1654529630637.92993164062,0.00659179687,0.59643554687,-0.82006835937,,,,,,,,
 1654529630658.49877929687,,,,,,4126,-4449,2063,0,
 1654529630698.41577148437,,,,,,4094,-6520,2047,0,
 1654529630718.37426757812,0.00305175781,0.59704589843,-0.8232421875,,,,,,,,
 1654529630739.15673828125,,,,,,4086,-8390,2043,0,
 1654529630779.0126953125,,,,,,4062,-9971,2031,0,
 1654529630798.26928710937,0.00561523437,0.59729003906,-0.83203125,,,,,,,,
 1654529630819.57055664062,,,,,,4030,-11213,2015,0,
 1654529630859.73168945312,,,,,,4014,-12052,2007,0,
 1654529630878.1337890625,0.01000976562,0.59741210937,-0.83203125,,,,,,,,
 1654529630900.1064453125,,,,,,3966,-12456,1983,0,
 1654529630940.81689453125,,,,,,3950,-12366,1975,0,
 1654529631009.66455078125,0.01196289062,0.59643554687,-0.83203125,,,,,,,,
 1654529631018.7587890625,,,,,,3926,-11778,1963,0,
 1654529631038.07641601562,0.01184082031,0.59704589843,-0.82470703125,,,,,,,,
 1654529631061.63598632812,,,,,,4030,-9061,2015,0,
 1654529631117.84936523437,0.0107421875,0.59948730468,-0.81811523437,,,,,,,,
 1654529631141.86669921875,,,,,,4094,-7011,2047,0,
 1654529631182.05834960937,,,,,,4158,-4618,2079,0,
 1654529631199.23974609375,0.01025390625,0.59948730468,-0.81298828125,,,,,,,,
 1654529631222.18896484375,,,,,,4206,-2000,2103,0,
 1654529631262.533203125,,,,,,4190,677,2095,0,
 1654529631277.94458007812,0.01110839843,0.59643554687,-0.81164550781,,,,,,,,
 1654529631303.27416992187,,,,,,4190,3261,2095,0,
 1654529631363.14965820312,,,,64,100,,,,
 1654529631366.26245117187,,,,,,,,,,64
 1654529631369.40576171875,0.0146484375,0.59289550781,-0.81726074218,,,,,,,,
 1654529631373.46459960937,,,,,,4214,5580,2107,0,
 1654529631387.6552734375,,,,,,4222,7466,2111,0,
 1654529631423.91015625,,,,,,4214,8757,2107,0,
 1654529631438.13134765625,0.01306152343,0.59130859375,-0.81994628906,,,,,,,,
 1654529631464.193359375,,,,,,4222,9340,2111,0,
 1654529631505.0869140625,,,,,,4190,9150,2095,0,
 1654529631510.580078125,,,,67,86,,,,
 1654529631517.904296875,0.01037597656,0.59777832031,-0.82946777343,,,,,,,,
 1654529631544.6376953125,,,,,,4182,8181,2091,0,
 1654529631584.98193359375,,,,,,4158,6472,2079,0,
 1654529631597.76879882812,0.00793457031,0.59765625,-0.8349609375,,,,,,,,
 1654529631625.47875976562,,,,,,4150,4159,2075,0,
 1654529631665.33471679687,,,,,,4094,1396,2047,0,
 1654529631678.12158203125,0.0068359375,0.59765625,-0.82922363281,,,,,,,,
 1654529631705.98413085937,,,,,,4094,-1563,2047,0,
 1654529631746.35888671875,,,,,,4078,-4508,2039,0,
 1654529631759.115234375,0.013671875,0.59973144531,-0.81921386718,,,,,,,,
 1654529631786.30639648437,,,,,,4078,-7190,2039,0,
 1654529631826.68115234375,,,,,,4046,-9397,2023,0,
 1654529631837.728515625,0.01684570312,0.599609375,-0.8115234375,,,,,,,,
 1654529631866.81176757812,,,,,,4014,-10929,2007,0,
 1654529631907.12548828125,,,,,,4014,-11665,2007,0,
 1654529631918.02026367187,0.01208496093,0.60168457031,-0.81103515625,,,,,,,,
 1654529631947.80541992187,,,,,,4078,-11541,2039,0,
 1654529632013.23510742187,,,,,,4158,-10606,2079,0,
 1654529632068.22778320312,,,,,,4270,-8964,2135,0,
 1654529632077.68823242187,0.01501464843,0.59643554687,-0.81481933593,,,,,,,,
 1654529632108.6025390625,,,,,,4318,-6817,2159,0,
 1654529632149.0078125,,,,,,4342,-4394,2171,0,
 1654529632157.94946289062,0.01220703125,0.59912109375,-0.81884765625,,,,,,,,
 1654529632229.4521484375,,,,,,4382,-1919,2191,0,
 1654529632237.53930664062,0.00891113281,0.59729003906,-0.81958007812,,,,,,,,
 1654529632270.40673828125,,,,,,4414,333,2207,0,
 1654529632309.95751953125,,,,,,4414,2152,2207,0,
 1654529632318.16674804687,0.01354980468,0.59533691406,-0.81579589843,,,,,,,,
 1654529632350.72900390625,,,,,,4430,3381,2215,0,
 1654529632390.55444335937,,,,,,4438,3893,2219,0,
 1654529632398.763671875,0.02087402343,0.5986328125,-0.81298828125,,,,,,,,
 1654529632431.63110351562,,,,,,4430,3645,2215,0,
 1654529632437.27685546875,,,,67,86,,,,
 1654529632458.85278320312,,,,64,100,,,,
 1654529632467.21459960937,,,,,,,,,,64
 1654529632476.61401367187,,,,,,4414,2696,2207,0,
 1654529632482.35131835937,0.02233886718,0.60327148437,-0.81481933593,,,,,,,,
 1654529632511.95336914062,,,,,,4398,1166,2199,0,
 1654529632552.2060546875,,,,,,4382,-772,2191,0,
 1654529632560.35424804687,0.015625,0.60339355468,-0.81457519531,,,,,,,,
 1654529632592.4892578125,,,,,,4382,-2872,2191,0,
 1654529632632.2841796875,,,,,,4350,-4958,2175,0,
 1654529632640.3408203125,0.01049804687,0.60034179687,-0.81762695312,,,,,,,,
 1654529632673.23876953125,,,,,,4350,-6799,2175,0,
 1654529632712.8505859375,,,,,,4318,-8241,2159,0,
 1654529632721.029296875,0.01330566406,0.59887695312,-0.82006835937,,,,,,,,
 1654529632753.28637695312,,,,,,4302,-9123,2151,0,
 1654529632796.19409179687,,,,,,4270,-9365,2135,0,
 1654529632801.83984375,0.01977539062,0.60131835937,-0.82434082031,,,,,,,,
 1654529632876.82153320312,,,,,,4310,-8946,2155,0,
 1654529632882.162109375,0.02172851562,0.60241699218,-0.82629394531,,,,,,,,
 1654529632914.78540039062,,,,,,4350,-7918,2175,0,
 1654529633008.87109375,0.0185546875,0.60095214843,-0.81787109375,,,,,,,,
 1654529633013.021484375,,,,,,4446,-6370,2223,0,
 1654529633039.0224609375,,,,,,4558,-2412,2279,0,
 1654529633075.58251953125,,,,,,4574,-367,2287,0,
 1654529633118.55126953125,,,,,,4606,1479,2303,0,
 1654529633156.02685546875,,,,,,4606,2969,2303,0,
 1654529633199.11767578125,,,,,,4638,3980,2319,0,
 1654529633236.83740234375,,,,,,4654,4465,2327,0,
 1654529633280.29443359375,,,,,,4662,4371,2331,0,
 1654529633285.63500976562,,,,68,100,,,,
 1654529633317.40380859375,,,,,,4670,3732,2335,0,
 1654529633360.73876953125,0.01733398437,0.58813476562,-0.82165527343,,,,,,,,
 1654529633365.01123046875,,,,,,4654,2583,2327,0,
 1654529633397.9091796875,,,,,,4654,1058,2327,0,
 1654529633441.09155273437,0.01647949218,0.58801269531,-0.81884765625,,,,,,,,
 1654529633445.2724609375,,,,,,4638,-749,2319,0,
 1654529633478.75024414062,,,,,,4606,-2698,2303,0,
 1654529633521.65795898437,0.01293945312,0.587890625,-0.81750488281,,,,,,,,
 1654529633525.68627929687,,,,,,4590,-4633,2295,0,
 1654529633563.55859375,,,,64,100,,,,
 1654529633567.0986328125,,,,,,,,,,64
 1654529633569.90625,,,,,,4574,-6414,2287,0,
 1654529633602.31591796875,0.01440429687,0.587890625,-0.82104492187,,,,,,,,
 1654529633606.55786132812,,,,,,4542,-7903,2271,0,
 1654529633639.69995117187,,,,,,4510,-9007,2255,0,
 1654529633682.76025390625,0.01818847656,0.59204101562,-0.82995605468,,,,,,,,
 1654529633687.12426757812,,,,,,4478,-9648,2239,0,
 1654529633720.20532226562,,,,,,4446,-9768,2223,0,
 1654529633763.3876953125,0.01586914062,0.59289550781,-0.830078125,,,,,,,,
 1654529633767.44653320312,,,,,,4414,-9381,2207,0,
 1654529633800.92431640625,,,,,,4414,-8469,2207,0,
 1654529633843.98461914062,0.00952148437,0.58813476562,-0.82067871093,,,,,,,,
 1654529633848.04345703125,,,,,,4478,-7087,2239,0,
 1654529633881.70434570312,,,,,,4542,-5332,2271,0,
 1654529633924.42895507812,0.0107421875,0.58898925781,-0.82153320312,,,,,,,,
 1654529633928.64038085937,,,,,,4606,-3334,2303,0,
 1654529634007.5283203125,,,,,,4638,-1234,2319,0,
 1654529634020.52880859375,,,,,,4654,788,2327,0,
 1654529634042.6845703125,,,,,,4670,2601,2335,0,
 1654529634085.59228515625,0.01293945312,0.5947265625,-0.83117675781,,,,,,,,
 1654529634089.98681640625,,,,,,4694,4037,2347,0,
 1654529634113.2412109375,,,,64,100,,,,
 1654529634121.48095703125,,,,,,,,,,64
 1654529634128.59155273437,,,,,,4694,4981,2347,0,
 1654529634157.40014648437,0.01550292968,0.59313964843,-0.82641601562,,,,,,,,
 1654529634203.939453125,,,,,,4718,5353,2359,0,
 1654529634237.35620117187,0.01452636718,0.59240722656,-0.81994628906,,,,,,,,
 1654529634284.90258789062,,,,,,4702,5087,2351,0,
 1654529634290.30419921875,,,,67,97,,,,
 1654529634317.708984375,0.01098632812,0.59313964843,-0.81176757812,,,,,,,,
 1654529634364.73657226562,,,,,,4686,4177,2343,0,
 1654529634397.35986328125,0.01147460937,0.59448242187,-0.80908203125,,,,,,,,
 1654529634445.30297851562,,,,,,4638,2670,2319,0,
 1654529634478.353515625,0.00854492187,0.59619140625,-0.81298828125,,,,,,,,
 1654529634526.11352539062,,,,,,4590,691,2295,0,
 1654529634562.42944335937,0.01025390625,0.59802246093,-0.81896972656,,,,,,,,
 1654529634570.2724609375,,,,,,4574,-1618,2287,0,
 1654529634606.80200195312,,,,,,4526,-4073,2263,0,
 1654529634642.35498046875,0.021484375,0.59777832031,-0.81860351562,,,,,,,,
 1654529634650.28955078125,,,,,,4510,-6459,2255,0,
 1654529634687.2158203125,,,,,,4478,-8580,2239,0,
 1654529634717.33666992187,0.02355957031,0.5966796875,-0.81420898437,,,,,,,,
 1654529634730.4287109375,,,,,,4478,-10194,2239,0,
 1654529634768.20947265625,,,,,,4542,-11157,2271,0,
 1654529634797.4453125,0.021484375,0.59716796875,-0.81848144531,,,,,,,,
 1654529634810.140625,,,,,,4598,-11354,2299,0,
 1654529634877.279296875,0.01843261718,0.59948730468,-0.82568359375,,,,,,,,
 1654529634890.31030273437,,,,,,4638,-10716,2319,0,
 1654529634929.06762695312,,,,,,4654,-9310,2327,0,
 1654529635010.24438476562,0.00964355468,0.6005859375,-0.830078125,,,,,,,,
 1654529635014.6083984375,,,,,,4638,-7232,2319,0,
 1654529635037.64916992187,0.00561523437,0.59790039062,-0.8310546875,,,,,,,,
 1654529635051.13793945312,,,,,,4662,-1797,2331,0,
 1654529635090.4140625,,,,,,4654,1076,2327,0,
 1654529635118.52075195312,0.0078125,0.59777832031,-0.82739257812,,,,,,,,
 1654529635131.21606445312,,,,,,4654,3704,2327,0,
 1654529635171.19409179687,,,,,,4606,5818,2303,0,
 1654529635216.42114257812,,,,64,100,,,,
 1654529635219.47290039062,,,,,,,,,,64
 1654529635222.31103515625,0.01306152343,0.60083007812,-0.82360839843,,,,,,,,
 1654529635226.73608398437,,,,,,4606,7235,2303,0,
 1654529635251.39428710937,,,,,,4590,7783,2295,0,
 1654529635277.88354492187,0.0166015625,0.60119628906,-0.81872558593,,,,,,,,
 1654529635292.6845703125,,,,,,4542,7385,2271,0,
 1654529635298.0556640625,,,,66,97,,,,
 1654529635357.19873046875,0.01818847656,0.59716796875,-0.81115722656,,,,,,,,
 1654529635372.24389648437,,,,,,4502,6074,2251,0,
 1654529635412.6796875,,,,,,4478,3933,2239,0,
 1654529635437.39892578125,0.01684570312,0.59423828125,-0.81494140625,,,,,,,,
 1654529635452.99340820312,,,,,,4446,1163,2223,0,
 1654529635493.001953125,,,,,,4414,-2007,2207,0,
 1654529635517.47705078125,0.01623535156,0.59606933593,-0.82299804687,,,,,,,,
 1654529635533.46826171875,,,,,,4382,-5294,2191,0,
 1654529635573.47680664062,,,,,,4350,-8398,2175,0,
 1654529635597.15844726562,0.01904296875,0.5947265625,-0.82373046875,,,,,,,,
 1654529635614.15673828125,,,,,,4414,-11018,2207,0,
 1654529635654.07373046875,,,,,,4438,-12939,2219,0,
 1654529635677.38916015625,0.01831054687,0.59313964843,-0.81872558593,,,,,,,,
 1654529635694.662109375,,,,,,4494,-13985,2247,0,
 1654529635734.64013671875,,,,,,4522,-14073,2261,0,
 1654529635757.43676757812,0.00964355468,0.59558105468,-0.81640625,,,,,,,,
 1654529635775.65576171875,,,,,,4534,-13223,2267,0,
 1654529635815.29809570312,,,,,,4542,-11483,2271,0,
 1654529635837.1181640625,0.00561523437,0.59460449218,-0.82678222656,,,,,,,,
 1654529635895.80346679687,,,,,,4542,-9056,2271,0,
 1654529635917.47094726562,0.00988769531,0.59204101562,-0.83056640625,,,,,,,,
 1654529635936.60546875,,,,,,4542,-6151,2271,0,
 1654529636012.38061523437,,,,,,4542,-3048,2271,0,
 1654529636025.47265625,,,,,,4542,-18,2271,0,
 1654529636057.42456054687,,,,,,4534,2686,2267,0,
 1654529636077.07788085937,0.01696777343,0.60107421875,-0.81896972656,,,,,,,,
 1654529636097.55517578125,,,,,,4502,4840,2251,0,
 1654529636137.6552734375,,,,,,4478,6275,2239,0,
 1654529636157.4306640625,0.01525878906,0.60021972656,-0.82067871093,,,,,,,,
 1654529636178.4267578125,,,,,,4446,6896,2223,0,
 1654529636218.86254882812,,,,,,4414,6709,2207,0,
 1654529636224.3251953125,,,,65,97,,,,
 1654529636237.5087890625,0.0185546875,0.59985351562,-0.82666015625,,,,,,,,
 1654529636258.81005859375,,,,,,4398,5738,2199,0,
 1654529636315.72534179687,,,,64,100,,,,
 1654529636319.11279296875,,,,,,,,,,64
 1654529636321.92041015625,,,,,,4350,4083,2175,0,
 1654529636327.81030273437,0.02124023437,0.59655761718,-0.82434082031,,,,,,,,
 1654529636340.93286132812,,,,,,4334,1914,2167,0,
 1654529636379.720703125,,,,,,4310,-573,2155,0,
 1654529636397.26831054687,0.01831054687,0.59399414062,-0.81799316406,,,,,,,,
 1654529636420.00390625,,,,,,4286,-3156,2143,0,
 1654529636459.95141601562,,,,,,4318,-5595,2159,0,
 1654529636477.43798828125,0.01586914062,0.59484863281,-0.81188964843,,,,,,,,
 1654529636500.66186523437,,,,,,4350,-7695,2175,0,
 1654529636540.4873046875,,,,,,4430,-9286,2215,0,
 1654529636556.99731445312,0.0126953125,0.59521484375,-0.81323242187,,,,,,,,
 1654529636581.83862304687,,,,,,4462,-10274,2231,0,
 1654529636621.0537109375,,,,,,4510,-10603,2255,0,
 1654529636637.35009765625,0.01123046875,0.59655761718,-0.81591796875,,,,,,,,
 1654529636661.42846679687,,,,,,4542,-10202,2271,0,
 1654529636701.83374023437,,,,,,4534,-9172,2267,0,
 1654529636717.39770507812,0.01049804687,0.59606933593,-0.81616210937,,,,,,,,
 1654529636742.11694335937,,,,,,4558,-7543,2279,0,
 1654529636782.27807617187,,,,,,4590,-5473,2295,0,
 1654529636796.95703125,0.01220703125,0.59692382812,-0.8193359375,,,,,,,,
 1654529636822.98852539062,,,,,,4598,-3110,2299,0,
 1654529636862.78344726562,,,,,,4590,-623,2295,0,
 1654529636877.30981445312,0.01306152343,0.60144042968,-0.81677246093,,,,,,,,
 1654529636903.5244140625,,,,,,4590,1816,2295,0,
 1654529636943.38037109375,,,,,,4574,4022,2287,0,
 1654529637012.01440429687,0.01342773437,0.60144042968,-0.82067871093,,,,,,,,
 1654529637021.26123046875,,,,,,4542,5828,2271,0,
 1654529637039.93798828125,0.0146484375,0.59936523437,-0.82360839843,,,,,,,,
 1654529637064.68774414062,,,,,,4510,7763,2255,0,
 1654529637105.82543945312,,,,,,4502,7698,2251,0,
 1654529637111.10498046875,,,,65,97,,,,
 1654529637117.8798828125,0.01208496093,0.59838867187,-0.81970214843,,,,,,,,
 1654529637145.43725585937,,,,,,4470,6926,2235,0,
 1654529637185.07958984375,,,,,,4414,5438,2207,0,
 1654529637197.31713867187,0.01403808593,0.59692382812,-0.81579589843,,,,,,,,
 1654529637225.66796875,,,,,,4398,3386,2199,0,
 1654529637265.67651367187,,,,,,4382,860,2191,0,
 1654529637276.87646484375,0.02014160156,0.59729003906,-0.81201171875,,,,,,,,
 1654529637305.990234375,,,,,,4342,-1967,2171,0,
 1654529637346.42602539062,,,,,,4350,-4857,2175,0,
 1654529637357.10717773437,0.02392578125,0.6005859375,-0.80908203125,,,,,,,,
 1654529637387.22802734375,,,,,,4414,-7579,2207,0,
 1654529637410.26879882812,,,,64,100,,,,
 1654529637413.7783203125,,,,,,,,,,64
 1654529637427.083984375,,,,,,4478,-9917,2239,0,
 1654529637437.39892578125,0.0185546875,0.60424804687,-0.8046875,,,,,,,,
 1654529637467.7333984375,,,,,,4526,-11704,2263,0,
 1654529637507.40625,,,,,,4558,-12767,2279,0,
 1654529637547.75048828125,,,,,,4606,-13003,2303,0,
 1654529637588.12524414062,,,,,,4606,-12423,2303,0,
 1654529637597.03637695312,0.01184082031,0.59753417968,-0.82263183593,,,,,,,,
 1654529637628.40844726562,,,,,,4606,-11045,2303,0,
 1654529637708.85278320312,,,,,,4654,-9013,2327,0,
 1654529637749.16650390625,,,,,,4650,-6526,2325,0,
 1654529637757.37573242187,0.01489257812,0.5986328125,-0.8203125,,,,,,,,
 1654529637789.90747070312,,,,,,4654,-3818,2327,0,
 1654529637829.70239257812,,,,,,4638,-1157,2319,0,
 1654529637870.04663085937,,,,,,4606,1190,2303,0,
 1654529637910.482421875,,,,,,4606,3027,2303,0,
 1654529637918.75268554687,0.00476074218,0.58923339843,-0.81811523437,,,,,,,,
 1654529638002.58447265625,,,,,,4606,4162,2303,0,
 1654529638016.28686523437,,,,,,4574,4484,2287,0,
 1654529638031.8203125,,,,,,4542,3971,2271,0,
 1654529638037.52709960937,,,,65,97,,,,
 1654529638071.7373046875,,,,,,4502,2693,2251,0,
 1654529638081.16723632812,0.01525878906,0.59887695312,-0.81323242187,,,,,,,,
 1654529638112.23413085937,,,,,,4478,825,2239,0,
 1654529638151.99853515625,,,,,,4446,-1432,2223,0,
 1654529638160.20776367187,0.01342773437,0.59924316406,-0.82006835937,,,,,,,,
 1654529638192.953125,,,,,,4430,-3785,2215,0,
 1654529638235.37255859375,,,,,,4398,-5974,2199,0,
 1654529638241.10986328125,0.01354980468,0.59936523437,-0.82641601562,,,,,,,,
 1654529638272.9091796875,,,,,,4414,-7710,2207,0,
 1654529638315.93896484375,,,,,,4478,-8788,2239,0,
